,gender,path,emotion
6680,female,data/CREMA-D\1082_TAI_ANG_XX.wav,angry
6681,female,data/CREMA-D\1082_TAI_DIS_XX.wav,disgust
6682,female,data/CREMA-D\1082_TAI_FEA_XX.wav,fear
6683,female,data/CREMA-D\1082_TAI_HAP_XX.wav,happy
6684,female,data/CREMA-D\1082_TAI_NEU_XX.wav,neutral
6685,female,data/CREMA-D\1082_TAI_SAD_XX.wav,sad
6686,female,data/CREMA-D\1082_TIE_ANG_XX.wav,angry
6687,female,data/CREMA-D\1082_TIE_DIS_XX.wav,disgust
6688,female,data/CREMA-D\1082_TIE_FEA_XX.wav,fear
6689,female,data/CREMA-D\1082_TIE_HAP_XX.wav,happy
6690,female,data/CREMA-D\1082_TIE_NEU_XX.wav,neutral
6691,female,data/CREMA-D\1082_TIE_SAD_XX.wav,sad
6692,female,data/CREMA-D\1082_TSI_ANG_XX.wav,angry
6693,female,data/CREMA-D\1082_TSI_DIS_XX.wav,disgust
6694,female,data/CREMA-D\1082_TSI_FEA_XX.wav,fear
6695,female,data/CREMA-D\1082_TSI_HAP_XX.wav,happy
6696,female,data/CREMA-D\1082_TSI_NEU_XX.wav,neutral
6697,female,data/CREMA-D\1082_TSI_SAD_XX.wav,sad
6698,female,data/CREMA-D\1082_WSI_ANG_XX.wav,angry
6699,female,data/CREMA-D\1082_WSI_DIS_XX.wav,disgust
6700,female,data/CREMA-D\1082_WSI_FEA_XX.wav,fear
6701,female,data/CREMA-D\1082_WSI_HAP_XX.wav,happy
6702,female,data/CREMA-D\1082_WSI_NEU_XX.wav,neutral
6703,female,data/CREMA-D\1082_WSI_SAD_XX.wav,sad
6704,male,data/CREMA-D\1083_DFA_ANG_XX.wav,angry
6705,male,data/CREMA-D\1083_DFA_DIS_XX.wav,disgust
6706,male,data/CREMA-D\1083_DFA_FEA_XX.wav,fear
6707,male,data/CREMA-D\1083_DFA_HAP_XX.wav,happy
6708,male,data/CREMA-D\1083_DFA_NEU_XX.wav,neutral
6709,male,data/CREMA-D\1083_DFA_SAD_XX.wav,sad
6710,male,data/CREMA-D\1083_IEO_ANG_HI.wav,angry
6711,male,data/CREMA-D\1083_IEO_ANG_LO.wav,angry
6712,male,data/CREMA-D\1083_IEO_ANG_MD.wav,angry
6713,male,data/CREMA-D\1083_IEO_DIS_HI.wav,disgust
6714,male,data/CREMA-D\1083_IEO_DIS_LO.wav,disgust
6715,male,data/CREMA-D\1083_IEO_DIS_MD.wav,disgust
6716,male,data/CREMA-D\1083_IEO_FEA_HI.wav,fear
6717,male,data/CREMA-D\1083_IEO_FEA_LO.wav,fear
6718,male,data/CREMA-D\1083_IEO_FEA_MD.wav,fear
6719,male,data/CREMA-D\1083_IEO_HAP_HI.wav,happy
6720,male,data/CREMA-D\1083_IEO_HAP_LO.wav,happy
6721,male,data/CREMA-D\1083_IEO_HAP_MD.wav,happy
6722,male,data/CREMA-D\1083_IEO_NEU_XX.wav,neutral
6723,male,data/CREMA-D\1083_IEO_SAD_HI.wav,sad
6724,male,data/CREMA-D\1083_IEO_SAD_LO.wav,sad
6725,male,data/CREMA-D\1083_IEO_SAD_MD.wav,sad
6726,male,data/CREMA-D\1083_IOM_ANG_XX.wav,angry
6727,male,data/CREMA-D\1083_IOM_DIS_XX.wav,disgust
6728,male,data/CREMA-D\1083_IOM_FEA_XX.wav,fear
6729,male,data/CREMA-D\1083_IOM_HAP_XX.wav,happy
6730,male,data/CREMA-D\1083_IOM_NEU_XX.wav,neutral
6731,male,data/CREMA-D\1083_IOM_SAD_XX.wav,sad
6732,male,data/CREMA-D\1083_ITH_ANG_XX.wav,angry
6733,male,data/CREMA-D\1083_ITH_DIS_XX.wav,disgust
6734,male,data/CREMA-D\1083_ITH_FEA_XX.wav,fear
6735,male,data/CREMA-D\1083_ITH_HAP_XX.wav,happy
6736,male,data/CREMA-D\1083_ITH_NEU_XX.wav,neutral
6737,male,data/CREMA-D\1083_ITH_SAD_XX.wav,sad
6738,male,data/CREMA-D\1083_ITS_ANG_XX.wav,angry
6739,male,data/CREMA-D\1083_ITS_DIS_XX.wav,disgust
6740,male,data/CREMA-D\1083_ITS_FEA_XX.wav,fear
6741,male,data/CREMA-D\1083_ITS_HAP_XX.wav,happy
6742,male,data/CREMA-D\1083_ITS_NEU_XX.wav,neutral
6743,male,data/CREMA-D\1083_ITS_SAD_XX.wav,sad
6744,male,data/CREMA-D\1083_IWL_ANG_XX.wav,angry
6745,male,data/CREMA-D\1083_IWL_DIS_XX.wav,disgust
6746,male,data/CREMA-D\1083_IWL_FEA_XX.wav,fear
6747,male,data/CREMA-D\1083_IWL_HAP_XX.wav,happy
6748,male,data/CREMA-D\1083_IWL_NEU_XX.wav,neutral
6749,male,data/CREMA-D\1083_IWL_SAD_XX.wav,sad
6750,male,data/CREMA-D\1083_IWW_ANG_XX.wav,angry
6751,male,data/CREMA-D\1083_IWW_DIS_XX.wav,disgust
6752,male,data/CREMA-D\1083_IWW_FEA_XX.wav,fear
6753,male,data/CREMA-D\1083_IWW_HAP_XX.wav,happy
6754,male,data/CREMA-D\1083_IWW_NEU_XX.wav,neutral
6755,male,data/CREMA-D\1083_IWW_SAD_XX.wav,sad
6756,male,data/CREMA-D\1083_MTI_ANG_XX.wav,angry
6757,male,data/CREMA-D\1083_MTI_DIS_XX.wav,disgust
6758,male,data/CREMA-D\1083_MTI_FEA_XX.wav,fear
6759,male,data/CREMA-D\1083_MTI_HAP_XX.wav,happy
6760,male,data/CREMA-D\1083_MTI_NEU_XX.wav,neutral
6761,male,data/CREMA-D\1083_MTI_SAD_XX.wav,sad
6762,male,data/CREMA-D\1083_TAI_ANG_XX.wav,angry
6763,male,data/CREMA-D\1083_TAI_DIS_XX.wav,disgust
6764,male,data/CREMA-D\1083_TAI_FEA_XX.wav,fear
6765,male,data/CREMA-D\1083_TAI_HAP_XX.wav,happy
6766,male,data/CREMA-D\1083_TAI_NEU_XX.wav,neutral
6767,male,data/CREMA-D\1083_TAI_SAD_XX.wav,sad
6768,male,data/CREMA-D\1083_TIE_ANG_XX.wav,angry
6769,male,data/CREMA-D\1083_TIE_DIS_XX.wav,disgust
6770,male,data/CREMA-D\1083_TIE_FEA_XX.wav,fear
6771,male,data/CREMA-D\1083_TIE_HAP_XX.wav,happy
6772,male,data/CREMA-D\1083_TIE_NEU_XX.wav,neutral
6773,male,data/CREMA-D\1083_TIE_SAD_XX.wav,sad
6774,male,data/CREMA-D\1083_TSI_ANG_XX.wav,angry
6775,male,data/CREMA-D\1083_TSI_DIS_XX.wav,disgust
6776,male,data/CREMA-D\1083_TSI_FEA_XX.wav,fear
6777,male,data/CREMA-D\1083_TSI_HAP_XX.wav,happy
6778,male,data/CREMA-D\1083_TSI_NEU_XX.wav,neutral
6779,male,data/CREMA-D\1083_TSI_SAD_XX.wav,sad
6780,male,data/CREMA-D\1083_WSI_ANG_XX.wav,angry
6781,male,data/CREMA-D\1083_WSI_DIS_XX.wav,disgust
6782,male,data/CREMA-D\1083_WSI_FEA_XX.wav,fear
6783,male,data/CREMA-D\1083_WSI_HAP_XX.wav,happy
6784,male,data/CREMA-D\1083_WSI_NEU_XX.wav,neutral
6785,male,data/CREMA-D\1083_WSI_SAD_XX.wav,sad
6786,female,data/CREMA-D\1084_DFA_ANG_XX.wav,angry
6787,female,data/CREMA-D\1084_DFA_DIS_XX.wav,disgust
6788,female,data/CREMA-D\1084_DFA_FEA_XX.wav,fear
6789,female,data/CREMA-D\1084_DFA_HAP_XX.wav,happy
6790,female,data/CREMA-D\1084_DFA_NEU_XX.wav,neutral
6791,female,data/CREMA-D\1084_DFA_SAD_XX.wav,sad
6792,female,data/CREMA-D\1084_IEO_ANG_HI.wav,angry
6793,female,data/CREMA-D\1084_IEO_ANG_LO.wav,angry
6794,female,data/CREMA-D\1084_IEO_ANG_MD.wav,angry
6795,female,data/CREMA-D\1084_IEO_DIS_HI.wav,disgust
6796,female,data/CREMA-D\1084_IEO_DIS_LO.wav,disgust
6797,female,data/CREMA-D\1084_IEO_DIS_MD.wav,disgust
6798,female,data/CREMA-D\1084_IEO_FEA_HI.wav,fear
6799,female,data/CREMA-D\1084_IEO_FEA_LO.wav,fear
6800,female,data/CREMA-D\1084_IEO_FEA_MD.wav,fear
6801,female,data/CREMA-D\1084_IEO_HAP_HI.wav,happy
6802,female,data/CREMA-D\1084_IEO_HAP_LO.wav,happy
6803,female,data/CREMA-D\1084_IEO_HAP_MD.wav,happy
6804,female,data/CREMA-D\1084_IEO_NEU_XX.wav,neutral
6805,female,data/CREMA-D\1084_IEO_SAD_HI.wav,sad
6806,female,data/CREMA-D\1084_IEO_SAD_LO.wav,sad
6807,female,data/CREMA-D\1084_IEO_SAD_MD.wav,sad
6808,female,data/CREMA-D\1084_IOM_ANG_XX.wav,angry
6809,female,data/CREMA-D\1084_IOM_DIS_XX.wav,disgust
6810,female,data/CREMA-D\1084_IOM_FEA_XX.wav,fear
6811,female,data/CREMA-D\1084_IOM_HAP_XX.wav,happy
6812,female,data/CREMA-D\1084_IOM_NEU_XX.wav,neutral
6813,female,data/CREMA-D\1084_IOM_SAD_XX.wav,sad
6814,female,data/CREMA-D\1084_ITH_ANG_XX.wav,angry
6815,female,data/CREMA-D\1084_ITH_DIS_XX.wav,disgust
6816,female,data/CREMA-D\1084_ITH_FEA_XX.wav,fear
6817,female,data/CREMA-D\1084_ITH_HAP_XX.wav,happy
6818,female,data/CREMA-D\1084_ITH_NEU_XX.wav,neutral
6819,female,data/CREMA-D\1084_ITH_SAD_XX.wav,sad
6820,female,data/CREMA-D\1084_ITS_ANG_XX.wav,angry
6821,female,data/CREMA-D\1084_ITS_DIS_XX.wav,disgust
6822,female,data/CREMA-D\1084_ITS_FEA_XX.wav,fear
6823,female,data/CREMA-D\1084_ITS_HAP_XX.wav,happy
6824,female,data/CREMA-D\1084_ITS_NEU_XX.wav,neutral
6825,female,data/CREMA-D\1084_ITS_SAD_XX.wav,sad
6826,female,data/CREMA-D\1084_IWL_ANG_XX.wav,angry
6827,female,data/CREMA-D\1084_IWL_DIS_XX.wav,disgust
6828,female,data/CREMA-D\1084_IWL_FEA_XX.wav,fear
6829,female,data/CREMA-D\1084_IWL_HAP_XX.wav,happy
6830,female,data/CREMA-D\1084_IWL_NEU_XX.wav,neutral
6831,female,data/CREMA-D\1084_IWL_SAD_XX.wav,sad
6832,female,data/CREMA-D\1084_IWW_ANG_XX.wav,angry
6833,female,data/CREMA-D\1084_IWW_DIS_XX.wav,disgust
6834,female,data/CREMA-D\1084_IWW_FEA_XX.wav,fear
6835,female,data/CREMA-D\1084_IWW_HAP_XX.wav,happy
6836,female,data/CREMA-D\1084_IWW_NEU_XX.wav,neutral
6837,female,data/CREMA-D\1084_IWW_SAD_XX.wav,sad
6838,female,data/CREMA-D\1084_MTI_ANG_XX.wav,angry
6839,female,data/CREMA-D\1084_MTI_DIS_XX.wav,disgust
6840,female,data/CREMA-D\1084_MTI_FEA_XX.wav,fear
6841,female,data/CREMA-D\1084_MTI_HAP_XX.wav,happy
6842,female,data/CREMA-D\1084_MTI_NEU_XX.wav,neutral
6843,female,data/CREMA-D\1084_MTI_SAD_XX.wav,sad
6844,female,data/CREMA-D\1084_TAI_ANG_XX.wav,angry
6845,female,data/CREMA-D\1084_TAI_DIS_XX.wav,disgust
6846,female,data/CREMA-D\1084_TAI_FEA_XX.wav,fear
6847,female,data/CREMA-D\1084_TAI_HAP_XX.wav,happy
6848,female,data/CREMA-D\1084_TAI_NEU_XX.wav,neutral
6849,female,data/CREMA-D\1084_TAI_SAD_XX.wav,sad
6850,female,data/CREMA-D\1084_TIE_ANG_XX.wav,angry
6851,female,data/CREMA-D\1084_TIE_DIS_XX.wav,disgust
6852,female,data/CREMA-D\1084_TIE_FEA_XX.wav,fear
6853,female,data/CREMA-D\1084_TIE_HAP_XX.wav,happy
6854,female,data/CREMA-D\1084_TIE_NEU_XX.wav,neutral
6855,female,data/CREMA-D\1084_TIE_SAD_XX.wav,sad
6856,female,data/CREMA-D\1084_TSI_ANG_XX.wav,angry
6857,female,data/CREMA-D\1084_TSI_DIS_XX.wav,disgust
6858,female,data/CREMA-D\1084_TSI_FEA_XX.wav,fear
6859,female,data/CREMA-D\1084_TSI_HAP_XX.wav,happy
6860,female,data/CREMA-D\1084_TSI_NEU_XX.wav,neutral
6861,female,data/CREMA-D\1084_TSI_SAD_XX.wav,sad
6862,female,data/CREMA-D\1084_WSI_ANG_XX.wav,angry
6863,female,data/CREMA-D\1084_WSI_DIS_XX.wav,disgust
6864,female,data/CREMA-D\1084_WSI_FEA_XX.wav,fear
6865,female,data/CREMA-D\1084_WSI_HAP_XX.wav,happy
6866,female,data/CREMA-D\1084_WSI_NEU_XX.wav,neutral
6867,female,data/CREMA-D\1084_WSI_SAD_XX.wav,sad
6868,male,data/CREMA-D\1085_DFA_ANG_XX.wav,angry
6869,male,data/CREMA-D\1085_DFA_DIS_XX.wav,disgust
6870,male,data/CREMA-D\1085_DFA_FEA_XX.wav,fear
6871,male,data/CREMA-D\1085_DFA_HAP_XX.wav,happy
6872,male,data/CREMA-D\1085_DFA_NEU_XX.wav,neutral
6873,male,data/CREMA-D\1085_DFA_SAD_XX.wav,sad
6874,male,data/CREMA-D\1085_IEO_ANG_HI.wav,angry
6875,male,data/CREMA-D\1085_IEO_ANG_LO.wav,angry
6876,male,data/CREMA-D\1085_IEO_ANG_MD.wav,angry
6877,male,data/CREMA-D\1085_IEO_DIS_HI.wav,disgust
6878,male,data/CREMA-D\1085_IEO_DIS_LO.wav,disgust
6879,male,data/CREMA-D\1085_IEO_DIS_MD.wav,disgust
6880,male,data/CREMA-D\1085_IEO_FEA_HI.wav,fear
6881,male,data/CREMA-D\1085_IEO_FEA_LO.wav,fear
6882,male,data/CREMA-D\1085_IEO_FEA_MD.wav,fear
6883,male,data/CREMA-D\1085_IEO_HAP_HI.wav,happy
6884,male,data/CREMA-D\1085_IEO_HAP_LO.wav,happy
6885,male,data/CREMA-D\1085_IEO_HAP_MD.wav,happy
6886,male,data/CREMA-D\1085_IEO_NEU_XX.wav,neutral
6887,male,data/CREMA-D\1085_IEO_SAD_HI.wav,sad
6888,male,data/CREMA-D\1085_IEO_SAD_LO.wav,sad
6889,male,data/CREMA-D\1085_IEO_SAD_MD.wav,sad
6890,male,data/CREMA-D\1085_IOM_ANG_XX.wav,angry
6891,male,data/CREMA-D\1085_IOM_DIS_XX.wav,disgust
6892,male,data/CREMA-D\1085_IOM_FEA_XX.wav,fear
6893,male,data/CREMA-D\1085_IOM_HAP_XX.wav,happy
6894,male,data/CREMA-D\1085_IOM_NEU_XX.wav,neutral
6895,male,data/CREMA-D\1085_IOM_SAD_XX.wav,sad
6896,male,data/CREMA-D\1085_ITH_ANG_XX.wav,angry
6897,male,data/CREMA-D\1085_ITH_DIS_XX.wav,disgust
6898,male,data/CREMA-D\1085_ITH_FEA_XX.wav,fear
6899,male,data/CREMA-D\1085_ITH_HAP_XX.wav,happy
6900,male,data/CREMA-D\1085_ITH_NEU_XX.wav,neutral
6901,male,data/CREMA-D\1085_ITH_SAD_XX.wav,sad
6902,male,data/CREMA-D\1085_ITS_ANG_XX.wav,angry
6903,male,data/CREMA-D\1085_ITS_DIS_XX.wav,disgust
6904,male,data/CREMA-D\1085_ITS_FEA_XX.wav,fear
6905,male,data/CREMA-D\1085_ITS_HAP_XX.wav,happy
6906,male,data/CREMA-D\1085_ITS_NEU_XX.wav,neutral
6907,male,data/CREMA-D\1085_ITS_SAD_XX.wav,sad
6908,male,data/CREMA-D\1085_IWL_ANG_XX.wav,angry
6909,male,data/CREMA-D\1085_IWL_DIS_XX.wav,disgust
6910,male,data/CREMA-D\1085_IWL_FEA_XX.wav,fear
6911,male,data/CREMA-D\1085_IWL_HAP_XX.wav,happy
6912,male,data/CREMA-D\1085_IWL_NEU_XX.wav,neutral
6913,male,data/CREMA-D\1085_IWL_SAD_XX.wav,sad
6914,male,data/CREMA-D\1085_IWW_ANG_XX.wav,angry
6915,male,data/CREMA-D\1085_IWW_DIS_XX.wav,disgust
6916,male,data/CREMA-D\1085_IWW_FEA_XX.wav,fear
6917,male,data/CREMA-D\1085_IWW_HAP_XX.wav,happy
6918,male,data/CREMA-D\1085_IWW_NEU_XX.wav,neutral
6919,male,data/CREMA-D\1085_IWW_SAD_XX.wav,sad
6920,male,data/CREMA-D\1085_MTI_ANG_XX.wav,angry
6921,male,data/CREMA-D\1085_MTI_DIS_XX.wav,disgust
6922,male,data/CREMA-D\1085_MTI_FEA_XX.wav,fear
6923,male,data/CREMA-D\1085_MTI_HAP_XX.wav,happy
6924,male,data/CREMA-D\1085_MTI_NEU_XX.wav,neutral
6925,male,data/CREMA-D\1085_MTI_SAD_XX.wav,sad
6926,male,data/CREMA-D\1085_TAI_ANG_XX.wav,angry
6927,male,data/CREMA-D\1085_TAI_DIS_XX.wav,disgust
6928,male,data/CREMA-D\1085_TAI_FEA_XX.wav,fear
6929,male,data/CREMA-D\1085_TAI_HAP_XX.wav,happy
6930,male,data/CREMA-D\1085_TAI_NEU_XX.wav,neutral
6931,male,data/CREMA-D\1085_TAI_SAD_XX.wav,sad
6932,male,data/CREMA-D\1085_TIE_ANG_XX.wav,angry
6933,male,data/CREMA-D\1085_TIE_DIS_XX.wav,disgust
6934,male,data/CREMA-D\1085_TIE_FEA_XX.wav,fear
6935,male,data/CREMA-D\1085_TIE_HAP_XX.wav,happy
6936,male,data/CREMA-D\1085_TIE_NEU_XX.wav,neutral
6937,male,data/CREMA-D\1085_TIE_SAD_XX.wav,sad
6938,male,data/CREMA-D\1085_TSI_ANG_XX.wav,angry
6939,male,data/CREMA-D\1085_TSI_DIS_XX.wav,disgust
6940,male,data/CREMA-D\1085_TSI_FEA_XX.wav,fear
6941,male,data/CREMA-D\1085_TSI_HAP_XX.wav,happy
6942,male,data/CREMA-D\1085_TSI_NEU_XX.wav,neutral
6943,male,data/CREMA-D\1085_TSI_SAD_XX.wav,sad
6944,male,data/CREMA-D\1085_WSI_ANG_XX.wav,angry
6945,male,data/CREMA-D\1085_WSI_DIS_XX.wav,disgust
6946,male,data/CREMA-D\1085_WSI_FEA_XX.wav,fear
6947,male,data/CREMA-D\1085_WSI_HAP_XX.wav,happy
6948,male,data/CREMA-D\1085_WSI_NEU_XX.wav,neutral
6949,male,data/CREMA-D\1085_WSI_SAD_XX.wav,sad
6950,male,data/CREMA-D\1086_DFA_ANG_XX.wav,angry
6951,male,data/CREMA-D\1086_DFA_DIS_XX.wav,disgust
6952,male,data/CREMA-D\1086_DFA_FEA_XX.wav,fear
6953,male,data/CREMA-D\1086_DFA_HAP_XX.wav,happy
6954,male,data/CREMA-D\1086_DFA_NEU_XX.wav,neutral
6955,male,data/CREMA-D\1086_DFA_SAD_XX.wav,sad
6956,male,data/CREMA-D\1086_IEO_ANG_HI.wav,angry
6957,male,data/CREMA-D\1086_IEO_ANG_LO.wav,angry
6958,male,data/CREMA-D\1086_IEO_ANG_MD.wav,angry
6959,male,data/CREMA-D\1086_IEO_DIS_HI.wav,disgust
6960,male,data/CREMA-D\1086_IEO_DIS_LO.wav,disgust
6961,male,data/CREMA-D\1086_IEO_DIS_MD.wav,disgust
6962,male,data/CREMA-D\1086_IEO_FEA_HI.wav,fear
6963,male,data/CREMA-D\1086_IEO_FEA_LO.wav,fear
6964,male,data/CREMA-D\1086_IEO_FEA_MD.wav,fear
6965,male,data/CREMA-D\1086_IEO_HAP_HI.wav,happy
6966,male,data/CREMA-D\1086_IEO_HAP_LO.wav,happy
6967,male,data/CREMA-D\1086_IEO_HAP_MD.wav,happy
6968,male,data/CREMA-D\1086_IEO_NEU_XX.wav,neutral
6969,male,data/CREMA-D\1086_IEO_SAD_HI.wav,sad
6970,male,data/CREMA-D\1086_IEO_SAD_LO.wav,sad
6971,male,data/CREMA-D\1086_IEO_SAD_MD.wav,sad
6972,male,data/CREMA-D\1086_IOM_ANG_XX.wav,angry
6973,male,data/CREMA-D\1086_IOM_DIS_XX.wav,disgust
6974,male,data/CREMA-D\1086_IOM_FEA_XX.wav,fear
6975,male,data/CREMA-D\1086_IOM_HAP_XX.wav,happy
6976,male,data/CREMA-D\1086_IOM_NEU_XX.wav,neutral
6977,male,data/CREMA-D\1086_IOM_SAD_XX.wav,sad
6978,male,data/CREMA-D\1086_ITH_ANG_XX.wav,angry
6979,male,data/CREMA-D\1086_ITH_DIS_XX.wav,disgust
6980,male,data/CREMA-D\1086_ITH_FEA_XX.wav,fear
6981,male,data/CREMA-D\1086_ITH_HAP_XX.wav,happy
6982,male,data/CREMA-D\1086_ITH_NEU_XX.wav,neutral
6983,male,data/CREMA-D\1086_ITH_SAD_XX.wav,sad
6984,male,data/CREMA-D\1086_ITS_ANG_XX.wav,angry
6985,male,data/CREMA-D\1086_ITS_DIS_XX.wav,disgust
6986,male,data/CREMA-D\1086_ITS_FEA_XX.wav,fear
6987,male,data/CREMA-D\1086_ITS_HAP_XX.wav,happy
6988,male,data/CREMA-D\1086_ITS_NEU_XX.wav,neutral
6989,male,data/CREMA-D\1086_ITS_SAD_XX.wav,sad
6990,male,data/CREMA-D\1086_IWL_ANG_XX.wav,angry
6991,male,data/CREMA-D\1086_IWL_DIS_XX.wav,disgust
6992,male,data/CREMA-D\1086_IWL_FEA_XX.wav,fear
6993,male,data/CREMA-D\1086_IWL_HAP_XX.wav,happy
6994,male,data/CREMA-D\1086_IWL_NEU_XX.wav,neutral
6995,male,data/CREMA-D\1086_IWL_SAD_XX.wav,sad
6996,male,data/CREMA-D\1086_IWW_ANG_XX.wav,angry
6997,male,data/CREMA-D\1086_IWW_DIS_XX.wav,disgust
6998,male,data/CREMA-D\1086_IWW_FEA_XX.wav,fear
6999,male,data/CREMA-D\1086_IWW_HAP_XX.wav,happy
7000,male,data/CREMA-D\1086_IWW_NEU_XX.wav,neutral
7001,male,data/CREMA-D\1086_IWW_SAD_XX.wav,sad
7002,male,data/CREMA-D\1086_MTI_ANG_XX.wav,angry
7003,male,data/CREMA-D\1086_MTI_DIS_XX.wav,disgust
7004,male,data/CREMA-D\1086_MTI_FEA_XX.wav,fear
7005,male,data/CREMA-D\1086_MTI_HAP_XX.wav,happy
7006,male,data/CREMA-D\1086_MTI_NEU_XX.wav,neutral
7007,male,data/CREMA-D\1086_MTI_SAD_XX.wav,sad
7008,male,data/CREMA-D\1086_TAI_ANG_XX.wav,angry
7009,male,data/CREMA-D\1086_TAI_DIS_XX.wav,disgust
7010,male,data/CREMA-D\1086_TAI_FEA_XX.wav,fear
7011,male,data/CREMA-D\1086_TAI_HAP_XX.wav,happy
7012,male,data/CREMA-D\1086_TAI_NEU_XX.wav,neutral
7013,male,data/CREMA-D\1086_TAI_SAD_XX.wav,sad
7014,male,data/CREMA-D\1086_TIE_ANG_XX.wav,angry
7015,male,data/CREMA-D\1086_TIE_DIS_XX.wav,disgust
7016,male,data/CREMA-D\1086_TIE_FEA_XX.wav,fear
7017,male,data/CREMA-D\1086_TIE_HAP_XX.wav,happy
7018,male,data/CREMA-D\1086_TIE_NEU_XX.wav,neutral
7019,male,data/CREMA-D\1086_TIE_SAD_XX.wav,sad
7020,male,data/CREMA-D\1086_TSI_ANG_XX.wav,angry
7021,male,data/CREMA-D\1086_TSI_DIS_XX.wav,disgust
7022,male,data/CREMA-D\1086_TSI_FEA_XX.wav,fear
7023,male,data/CREMA-D\1086_TSI_HAP_XX.wav,happy
7024,male,data/CREMA-D\1086_TSI_NEU_XX.wav,neutral
7025,male,data/CREMA-D\1086_TSI_SAD_XX.wav,sad
7026,male,data/CREMA-D\1086_WSI_ANG_XX.wav,angry
7027,male,data/CREMA-D\1086_WSI_DIS_XX.wav,disgust
7028,male,data/CREMA-D\1086_WSI_FEA_XX.wav,fear
7029,male,data/CREMA-D\1086_WSI_HAP_XX.wav,happy
7030,male,data/CREMA-D\1086_WSI_NEU_XX.wav,neutral
7031,male,data/CREMA-D\1086_WSI_SAD_XX.wav,sad
7032,male,data/CREMA-D\1087_DFA_ANG_XX.wav,angry
7033,male,data/CREMA-D\1087_DFA_DIS_XX.wav,disgust
7034,male,data/CREMA-D\1087_DFA_FEA_XX.wav,fear
7035,male,data/CREMA-D\1087_DFA_HAP_XX.wav,happy
7036,male,data/CREMA-D\1087_DFA_NEU_XX.wav,neutral
7037,male,data/CREMA-D\1087_DFA_SAD_XX.wav,sad
7038,male,data/CREMA-D\1087_IEO_ANG_HI.wav,angry
7039,male,data/CREMA-D\1087_IEO_ANG_LO.wav,angry
7040,male,data/CREMA-D\1087_IEO_ANG_MD.wav,angry
7041,male,data/CREMA-D\1087_IEO_DIS_HI.wav,disgust
7042,male,data/CREMA-D\1087_IEO_DIS_LO.wav,disgust
7043,male,data/CREMA-D\1087_IEO_DIS_MD.wav,disgust
7044,male,data/CREMA-D\1087_IEO_FEA_HI.wav,fear
7045,male,data/CREMA-D\1087_IEO_FEA_LO.wav,fear
7046,male,data/CREMA-D\1087_IEO_FEA_MD.wav,fear
7047,male,data/CREMA-D\1087_IEO_HAP_HI.wav,happy
7048,male,data/CREMA-D\1087_IEO_HAP_LO.wav,happy
7049,male,data/CREMA-D\1087_IEO_HAP_MD.wav,happy
7050,male,data/CREMA-D\1087_IEO_NEU_XX.wav,neutral
7051,male,data/CREMA-D\1087_IEO_SAD_HI.wav,sad
7052,male,data/CREMA-D\1087_IEO_SAD_LO.wav,sad
7053,male,data/CREMA-D\1087_IEO_SAD_MD.wav,sad
7054,male,data/CREMA-D\1087_IOM_ANG_XX.wav,angry
7055,male,data/CREMA-D\1087_IOM_DIS_XX.wav,disgust
7056,male,data/CREMA-D\1087_IOM_FEA_XX.wav,fear
7057,male,data/CREMA-D\1087_IOM_HAP_XX.wav,happy
7058,male,data/CREMA-D\1087_IOM_NEU_XX.wav,neutral
7059,male,data/CREMA-D\1087_IOM_SAD_XX.wav,sad
7060,male,data/CREMA-D\1087_ITH_ANG_XX.wav,angry
7061,male,data/CREMA-D\1087_ITH_DIS_XX.wav,disgust
7062,male,data/CREMA-D\1087_ITH_FEA_XX.wav,fear
7063,male,data/CREMA-D\1087_ITH_HAP_XX.wav,happy
7064,male,data/CREMA-D\1087_ITH_NEU_XX.wav,neutral
7065,male,data/CREMA-D\1087_ITH_SAD_XX.wav,sad
7066,male,data/CREMA-D\1087_ITS_ANG_XX.wav,angry
7067,male,data/CREMA-D\1087_ITS_DIS_XX.wav,disgust
7068,male,data/CREMA-D\1087_ITS_FEA_XX.wav,fear
7069,male,data/CREMA-D\1087_ITS_HAP_XX.wav,happy
7070,male,data/CREMA-D\1087_ITS_NEU_XX.wav,neutral
7071,male,data/CREMA-D\1087_ITS_SAD_XX.wav,sad
7072,male,data/CREMA-D\1087_IWL_ANG_XX.wav,angry
7073,male,data/CREMA-D\1087_IWL_DIS_XX.wav,disgust
7074,male,data/CREMA-D\1087_IWL_FEA_XX.wav,fear
7075,male,data/CREMA-D\1087_IWL_HAP_XX.wav,happy
7076,male,data/CREMA-D\1087_IWL_NEU_XX.wav,neutral
7077,male,data/CREMA-D\1087_IWL_SAD_XX.wav,sad
7078,male,data/CREMA-D\1087_IWW_ANG_XX.wav,angry
7079,male,data/CREMA-D\1087_IWW_DIS_XX.wav,disgust
7080,male,data/CREMA-D\1087_IWW_FEA_XX.wav,fear
7081,male,data/CREMA-D\1087_IWW_HAP_XX.wav,happy
7082,male,data/CREMA-D\1087_IWW_NEU_XX.wav,neutral
7083,male,data/CREMA-D\1087_IWW_SAD_XX.wav,sad
7084,male,data/CREMA-D\1087_MTI_ANG_XX.wav,angry
7085,male,data/CREMA-D\1087_MTI_DIS_XX.wav,disgust
7086,male,data/CREMA-D\1087_MTI_FEA_XX.wav,fear
